Time (s)	Motor Command (V)	Desired Position  (V)	Actual Position (V)
133.209	7.000	2.026	2.031
133.259	7.000	2.025	2.029
133.310	7.000	2.024	2.029
133.359	7.000	2.023	2.027
133.409	7.000	2.022	2.026
133.461	7.000	2.021	2.027
133.510	7.000	2.020	2.023
133.559	7.000	2.019	2.024
133.610	7.000	2.018	2.024
133.660	7.000	2.017	2.024
133.709	7.000	2.016	2.021
133.760	7.000	2.015	2.023
133.810	7.000	2.014	2.023
133.860	7.000	2.013	2.021
133.910	7.000	2.012	2.020
133.960	7.000	2.011	2.020
134.010	7.000	2.010	2.019
134.060	7.000	2.009	2.020
134.110	7.000	2.008	2.020
134.160	7.000	2.007	2.019
134.210	7.000	2.006	2.017
134.260	7.000	2.005	2.019
134.310	7.000	2.004	2.019
134.360	7.000	2.003	2.018
134.411	7.000	2.003	2.018
134.461	7.000	2.002	2.017
